"Diameter (um)", "AB Phase (deg)", "AC Phase (deg)", "Intensity (mV)", "Time Ch. 1 (sec)", "Time Ch. 2 (sec)"
368.234314, 151.523438, 133.945313, 493.582581, 36.628056, 36.627991
470.406891, -164.443359, -93.515625, 393.136169, 36.664566, 36.664574
563.453552, -125.244141, 28.212891, 653.180786, 36.958588, 36.958588
460.053528, -166.113281, -109.775391, 260.044647, 36.971844, 36.971840
473.349182, -168.134766, -84.726563, 324.497772, 37.023945, 37.023937
382.565430, 154.511719, 155.742188, 437.500000, 37.024628, 37.024574
417.808868, 172.880859, -161.718750, 249.720978, 37.078964, 37.078964
376.110626, 155.039063, 144.052734, 353.515625, 37.133160, 37.133160
401.596222, 155.917969, -172.792969, 230.189728, 37.243217, 37.243217
366.228516, 132.890625, 149.062500, 77.845985, 37.427944, 37.427944
449.000183, 168.046875, -102.919922, 342.912933, 37.599106, 37.599106
380.018250, 155.566406, 150.292969, 544.363831, 37.619064, 37.619076
394.509033, 174.023438, 156.884766, 156.808029, 37.715790, 37.715790
379.217316, 150.732422, 153.720703, 196.149551, 37.748466, 37.748466
351.625824, 138.955078, 117.773438, 507.533478, 37.769409, 37.769367
378.397766, 145.283203, 157.763672, 433.035706, 38.006802, 38.006809
446.009949, 171.298828, -111.357422, 336.495544, 38.062801, 38.062801
589.593323, -112.412109, 60.556641, 507.533478, 38.251755, 38.251751
371.169189, 160.927734, 129.638672, 473.772308, 38.257790, 38.257793
423.585907, 176.923828, -155.830078, 210.379471, 38.271046, 38.271046
342.001801, 123.398438, 116.718750, 556.919617, 38.293579, 38.293579
384.649048, 162.685547, 151.171875, 237.444199, 38.589630, 38.589630
342.346558, 130.781250, 109.951172, 472.098206, 38.787567, 38.787563
381.925262, 140.888672, 168.310547, 145.926346, 38.954903, 38.954903
389.993713, 151.083984, 172.001953, 612.723206, 39.077030, 39.077030
369.595917, 150.556641, 137.285156, 120.256699, 39.144207, 39.144207
398.357697, 164.794922, 172.792969, 607.421875, 39.387562, 39.387589
369.772766, 141.064453, 147.041016, 304.129456, 39.396202, 39.396202
398.566956, 164.003906, 173.935547, 616.908508, 39.445415, 39.445381
434.179962, 173.935547, -134.472656, 286.551331, 39.468956, 39.468956
372.386230, 148.007813, 144.667969, 301.339294, 39.477253, 39.477245
473.671997, -174.023438, -78.310547, 511.160706, 39.541710, 39.541721
413.712555, 175.693359, -171.650391, 285.156250, 39.720753, 39.720753
370.213867, 136.054688, 152.841797, 150.669647, 39.849369, 39.849369
447.699097, -177.626953, -119.619141, 240.792404, 40.003742, 40.003742
396.636017, 169.277344, 165.322266, 123.046875, 40.007004, 40.007004
381.643524, 155.566406, 153.105469, 538.783508, 40.078079, 40.078026
400.789368, 174.550781, 167.255859, 529.017883, 40.120445, 40.120445
387.339386, 161.718750, 156.796875, 562.500000, 40.187397, 40.187370
373.093140, 154.335938, 139.570313, 215.680801, 40.289055, 40.289055
391.451233, 158.906250, 166.728516, 552.176331, 40.309216, 40.309170
385.912354, 155.126953, 160.927734, 461.495544, 40.319691, 40.319721
371.333344, 142.558594, 148.271484, 501.395081, 40.422310, 40.422310
402.087585, 164.267578, 179.736328, 192.243301, 40.451328, 40.451328
347.853241, 136.230469, 113.994141, 511.160706, 40.498192, 40.498192
374.628967, 143.437500, 153.105469, 519.531250, 40.722916, 40.722919
358.171295, 140.537109, 127.529297, 528.459839, 40.796513, 40.796509
366.556305, 142.558594, 140.009766, 504.185272, 40.827797, 40.827801
512.112854, -164.267578, -21.533203, 535.156250, 40.915424, 40.915409
395.912598, 161.982422, 171.386719, 583.426331, 41.409702, 41.409660
428.591003, 168.134766, -138.339844, 341.517853, 41.503231, 41.503227
393.692566, 161.455078, 168.046875, 502.790192, 42.038128, 42.038101
388.453857, 168.310547, 152.138672, 561.662964, 42.271244, 42.271210
469.658051, 174.023438, -73.212891, 234.654022, 42.320171, 42.320171
415.317047, 173.232422, -166.376953, 491.629456, 42.399162, 42.399136
433.675354, 168.574219, -129.990234, 427.176331, 43.115490, 43.115490
385.608154, 148.095703, 167.431641, 249.441971, 43.160812, 43.160812
383.190338, 157.675781, 153.632813, 190.290176, 43.212116, 43.212116
572.008545, -140.712891, 58.447266, 565.569214, 43.288906, 43.288906
518.988098, -160.312500, -13.623047, 538.504456, 43.338017, 43.338017
383.673920, 158.291016, 153.896484, 245.814728, 43.375095, 43.375092
485.339233, -176.660156, -55.458984, 476.004456, 43.400513, 43.400517
363.412415, 141.240234, 135.878906, 529.854919, 43.579666, 43.579678
397.491760, 153.017578, -177.011719, 119.140625, 43.580311, 43.580311
403.613403, 173.935547, 172.705078, 184.709824, 43.592983, 43.592983
399.806213, 164.003906, 176.044922, 190.011154, 43.873589, 43.873589
378.939575, 157.939453, 146.074219, 518.973206, 43.889904, 43.889927
513.304138, -167.343750, -16.435547, 428.292419, 44.261391, 44.261391
456.117249, -176.748047, -105.908203, 458.705353, 44.301678, 44.301674
420.827789, 172.705078, -156.357422, 415.736603, 44.419838, 44.419823
387.690338, 150.644531, 168.486328, 516.462036, 44.850624, 44.850624
338.883728, 123.046875, 111.621094, 468.191956, 44.927231, 44.927231
375.448303, 149.941406, 148.007813, 204.241074, 44.976208, 44.976204
375.405365, 156.181641, 141.679688, 500.558044, 45.080448, 45.080410
360.818451, 143.964844, 128.671875, 511.718750, 45.086395, 45.086391
235.390182, 96.152344, -41.923828, 269.810272, 45.180286, 45.180286
361.368866, 151.875000, 121.728516, 491.350433, 45.212147, 45.212128
432.368774, -174.550781, -149.238281, 465.401794, 45.233822, 45.233822
342.476135, 127.265625, 113.642578, 520.368286, 45.260555, 45.260563
365.893982, 150.292969, 131.132813, 518.973206, 45.322285, 45.322281
379.767029, 162.597656, 142.822266, 500.837067, 45.391487, 45.391426
382.201569, 149.501953, 160.136719, 445.312500, 45.551487, 45.551453
378.716553, 155.214844, 148.359375, 188.895096, 45.558731, 45.558727
472.609314, -167.343750, -86.835938, 285.156250, 45.643761, 45.643764
583.974915, -132.451172, 70.927734, 347.935272, 45.677330, 45.677330
431.329041, 179.121094, -144.580078, 546.875000, 46.103752, 46.103729
398.412079, 168.662109, 169.013672, 530.412964, 46.192356, 46.192333
394.918671, 162.246094, 169.365234, 309.709808, 46.429729, 46.429729
441.198547, 176.923828, -125.332031, 544.363831, 46.438622, 46.438633
380.581085, 154.511719, 152.314453, 518.415161, 47.249157, 47.249111
402.638031, 166.113281, 178.857422, 558.035706, 47.268486, 47.268478
448.814026, -176.923828, -118.388672, 152.622772, 47.300636, 47.300636
498.808624, -175.605469, -33.222656, 555.524536, 47.485813, 47.485809
450.602844, 176.835938, -108.984375, 317.243317, 47.520824, 47.520817
384.187134, 159.433594, 153.632813, 492.466522, 47.555756, 47.555717
384.661499, 158.027344, 155.830078, 250.000000, 47.598980, 47.598972
387.503082, 147.919922, 170.859375, 165.457596, 47.675327, 47.675327
392.959564, 161.367188, 166.904297, 191.406250, 47.697735, 47.697731
368.182281, 146.865234, 138.515625, 499.162933, 47.841942, 47.841965
383.442505, 153.632813, 158.115234, 571.986633, 47.899506, 47.899433
412.168823, 153.105469, -151.699219, 565.569214, 47.918201, 47.918198
407.756378, 167.343750, -173.583984, 554.129456, 47.957642, 47.957645
384.276825, 159.433594, 153.808594, 502.232147, 48.001205, 48.001202
391.948425, 155.917969, 170.595703, 127.511162, 48.019855, 48.019855
386.321808, 148.623047, 168.134766, 239.397324, 48.094433, 48.094429
381.556946, 147.304688, 161.191406, 105.468750, 48.110573, 48.110573
396.684967, 161.630859, 173.056641, 203.683029, 48.232540, 48.232540
357.508728, 136.054688, 130.869141, 554.408508, 48.436729, 48.436733
395.571930, 166.816406, 165.937500, 524.832581, 48.478443, 48.478500
338.545349, 123.750000, 110.390625, 547.712036, 48.706543, 48.706547
385.138611, 162.773438, 151.962891, 495.256683, 48.713314, 48.713322
400.969086, 168.837891, 173.232422, 298.270081, 48.729565, 48.729565
386.515503, 153.457031, 163.652344, 556.082581, 48.842781, 48.842808
422.973694, 175.078125, -155.039063, 247.488846, 49.021206, 49.021206
404.293243, 167.431641, -179.648438, 239.955353, 49.060772, 49.060772
392.353577, 174.902344, 152.314453, 94.029015, 49.065521, 49.065521
425.333984, 162.509766, -138.339844, 466.238831, 49.410206, 49.410217
403.845245, 178.417969, 168.662109, 568.080383, 49.432037, 49.432030
439.864838, 177.978516, -128.671875, 129.743301, 49.478630, 49.478630
402.525146, 168.222656, 176.572266, 557.756714, 49.650158, 49.650158
455.155273, -170.683594, -113.642578, 542.689758, 49.729492, 49.729530
401.397949, 158.115234, -175.341797, 682.198669, 50.322578, 50.322540
423.025757, -172.265625, -167.607422, 162.667404, 50.418495, 50.418495
376.456787, 144.580078, 155.126953, 641.183044, 50.421688, 50.421692
450.842133, 179.033203, -110.742188, 326.171875, 50.479565, 50.479565
407.044891, -178.242188, 170.771484, 234.375000, 50.530109, 50.530109
369.952118, 154.160156, 134.296875, 556.082581, 50.573421, 50.573414
517.621643, -156.621094, -19.687500, 386.718750, 50.696728, 50.696720
375.511536, 166.640625, 131.396484, 90.401787, 51.040943, 51.040943
363.053802, 148.798828, 127.705078, 227.120529, 51.102772, 51.102772
393.033325, 157.587891, 170.771484, 467.354919, 51.418331, 51.418331
460.621704, 172.880859, -87.714844, 407.645081, 51.508396, 51.508404
521.213623, -151.083984, -18.984375, 262.555817, 51.716007, 51.716007
500.342773, -169.365234, -36.826172, 311.662933, 51.741318, 51.741314
534.611938, -144.580078, -2.373047, 308.314728, 51.782990, 51.782990
448.563263, -173.583984, -122.167969, 442.522308, 51.825363, 51.825336
407.965607, 156.621094, -162.509766, 215.959824, 51.945129, 51.945129
437.686279, 166.113281, -120.585938, 638.113831, 52.019760, 52.019760
359.240417, 139.394531, 130.517578, 164.620529, 52.299950, 52.299950
393.709778, 151.875000, 177.626953, 235.212051, 52.367767, 52.367767
520.599243, -158.027344, -13.095703, 235.212051, 52.393066, 52.393066
349.830658, 131.835938, 121.816406, 152.622772, 52.637703, 52.637703
483.058807, -169.980469, -66.093750, 352.120544, 52.720478, 52.720474
379.762329, 159.433594, 145.898438, 164.620529, 52.797707, 52.797707
326.417603, 119.794922, 93.339844, 457.589294, 52.940639, 52.940639
364.458832, 149.677734, 129.287109, 429.966522, 53.017960, 53.017937
361.268677, 148.007813, 125.419922, 280.970978, 53.068562, 53.068550
355.367615, 141.943359, 121.289063, 204.520096, 53.272400, 53.272400
335.875549, 126.386719, 103.095703, 96.819199, 53.308887, 53.308887
373.517609, 143.613281, 150.996094, 519.252258, 53.715561, 53.715523
362.479736, 149.501953, 126.035156, 503.069183, 54.056973, 54.057014
424.925690, -179.472656, -157.148438, 587.890625, 54.216366, 54.216366
412.583038, 180.000000, -177.890625, 471.540192, 54.452061, 54.452057
365.115906, 149.150391, 130.957031, 454.241058, 54.571136, 54.571140
415.427521, 172.705078, -165.673828, 315.290192, 54.575634, 54.575630
420.116302, 172.968750, -157.851563, 286.830353, 54.657482, 54.657478
355.219208, 135.000000, 127.968750, 369.977692, 54.890274, 54.890266
409.167847, 171.035156, -174.814453, 460.937500, 54.975903, 54.975937
389.405304, 164.794922, 157.324219, 520.089294, 54.992424, 54.992397
406.446533, 166.640625, -175.166016, 100.167412, 55.074123, 55.074120
381.673553, 137.812500, 170.947266, 476.283478, 55.452908, 55.452911
367.267761, 143.964844, 139.833984, 477.120544, 55.472954, 55.472950
343.839905, 135.439453, 107.841797, 408.482147, 55.634544, 55.634548
405.542786, 153.369141, -163.476563, 226.562500, 55.726734, 55.726734
408.383759, 177.275391, 177.626953, 458.705353, 56.014053, 56.014053
430.281830, 178.857422, -146.074219, 160.993301, 56.110569, 56.110569
536.673523, -156.533203, 13.271484, 237.723221, 56.243587, 56.243587
389.979370, 159.433594, 163.652344, 287.388397, 56.266872, 56.266876
396.389343, 167.958984, 166.201172, 448.381683, 56.309990, 56.309982
371.328308, 149.150391, 141.679688, 561.941956, 56.331615, 56.331615
419.131378, 173.144531, -159.697266, 526.785706, 56.388847, 56.388821
366.661041, 148.535156, 134.208984, 93.191963, 56.417873, 56.417873
433.721405, 174.375000, -135.703125, 138.671875, 56.499580, 56.499580
510.783905, -142.910156, -45.175781, 253.069199, 56.664845, 56.664845
376.564178, 147.832031, 152.050781, 247.209824, 56.760849, 56.760849
367.025055, 140.097656, 143.349609, 463.448669, 56.907558, 56.907558
386.118286, 156.796875, 159.609375, 485.212067, 57.124687, 57.124645
392.818604, 161.806641, 166.201172, 292.689728, 57.900108, 57.900105
645.427612, -91.054688, 135.791016, 533.482117, 58.026409, 58.026409
510.642029, -144.931641, -43.505859, 153.459824, 58.155781, 58.155781
507.693695, -156.269531, -37.177734, 404.854919, 58.486267, 58.486267
526.211365, -145.546875, -15.908203, 239.118301, 58.550888, 58.550888
364.304291, 147.216797, 131.396484, 97.656250, 58.599087, 58.599087
471.777832, -161.806641, -93.779297, 349.888397, 58.724209, 58.724209
579.848267, -128.320313, 59.677734, 364.676331, 58.732510, 58.732510
416.068665, 175.781250, -167.695313, 123.883926, 58.811905, 58.811905
410.214600, 177.011719, -179.033203, 124.720985, 58.898212, 58.898212
457.214172, 174.638672, -95.361328, 284.598206, 58.993538, 58.993538
437.501404, 166.376953, -121.201172, 231.305801, 59.131920, 59.131920
377.684845, 154.335938, 147.480469, 225.446426, 59.261318, 59.261318
363.397369, 148.271484, 128.847656, 224.051346, 59.327496, 59.327492
391.565521, 169.804688, 156.005859, 107.700890, 59.372849, 59.372849
368.797607, 150.029297, 136.406250, 195.312500, 59.378101, 59.378101
353.984253, 154.951172, 105.908203, 175.781250, 59.453251, 59.453251
496.945953, -162.949219, -49.130859, 446.986603, 59.501026, 59.501030
546.605896, -152.226563, 26.015625, 454.799103, 59.555389, 59.555386
377.689392, 156.181641, 145.634766, 101.283485, 59.692123, 59.692123
420.546204, 173.847656, -157.939453, 216.517853, 60.248714, 60.248718
446.671265, -177.187500, -121.816406, 364.397308, 60.370049, 60.370060
388.591064, 154.072266, 166.552734, 152.064728, 60.488117, 60.488117
365.255066, 141.943359, 138.339844, 79.799110, 60.868347, 60.868347
357.557159, 141.679688, 125.332031, 149.832596, 60.894451, 60.894451
467.462036, 179.648438, -82.617188, 459.263397, 61.030033, 61.030029
535.321655, -143.173828, -2.460938, 312.500000, 61.038979, 61.038975
437.539307, 176.220703, -130.957031, 440.569183, 61.086575, 61.086559
498.412811, -153.720703, -55.810547, 402.064728, 61.131996, 61.131996
501.197144, -158.730469, -45.966797, 360.770081, 61.795082, 61.795082
454.956299, -169.101563, -115.576172, 275.390625, 61.809132, 61.809132
511.818939, -160.751953, -25.576172, 544.642883, 62.052505, 62.052521
387.118408, 160.751953, 157.412109, 272.321442, 62.091965, 62.091961
376.376923, 160.400391, 139.130859, 91.238838, 62.191322, 62.191322
440.677948, 176.220703, -125.507813, 555.524536, 62.435768, 62.435802
374.986603, 150.644531, 146.513672, 498.325897, 62.475933, 62.475903
395.161316, 163.916016, 168.134766, 308.872772, 62.619457, 62.619446
377.550293, 156.269531, 145.283203, 153.738846, 62.714272, 62.714272
387.133484, 172.880859, 145.283203, 182.756699, 62.726677, 62.726677
380.468445, 154.511719, 152.138672, 498.883942, 62.797649, 62.797596
572.577332, -135.703125, 54.404297, 287.388397, 62.877445, 62.877449
361.362396, 137.636719, 135.966797, 591.796875, 63.017048, 63.017052
472.747681, -168.837891, -85.078125, 460.937500, 63.194702, 63.194687
381.191650, 163.740234, 144.140625, 557.198669, 63.220871, 63.220863
377.989532, 154.775391, 147.568359, 525.669617, 63.243298, 63.243359
381.494171, 159.433594, 148.974609, 505.301331, 63.520073, 63.520054
346.781219, 136.054688, 112.324219, 445.591522, 63.575726, 63.575745
382.866302, 154.863281, 155.917969, 541.294617, 63.671150, 63.671104
401.296082, 156.884766, -174.287109, 540.178589, 63.849628, 63.849628
391.454590, 157.587891, 168.046875, 290.457581, 63.851700, 63.851696
391.341461, 150.644531, 174.814453, 549.107117, 64.021523, 64.021515
399.364441, 158.906250, -179.648438, 591.796875, 64.509377, 64.509361
413.734467, 172.089844, -167.958984, 255.859375, 64.616577, 64.616577
500.127075, -143.173828, -63.369141, 374.720978, 64.669312, 64.669312
490.675079, -151.875000, -71.015625, 512.276794, 64.820366, 64.820335
359.945923, 136.142578, 135.000000, 572.265625, 65.057915, 65.057915
383.734528, 151.787109, 160.488281, 501.674103, 65.301270, 65.301224
342.771729, 125.507813, 115.927734, 510.044647, 65.647850, 65.647850
393.327972, 163.564453, 165.322266, 255.301346, 65.691681, 65.691681
425.240479, 170.419922, -146.425781, 497.767853, 66.031708, 66.031731
434.115204, -173.671875, -147.041016, 222.377228, 66.136581, 66.136581
410.487030, 175.869141, -177.363281, 93.750000, 66.151512, 66.151512
453.486176, 165.937500, -93.076172, 457.589294, 66.424545, 66.424545
442.085052, -179.648438, -127.265625, 249.162949, 66.535995, 66.535995
479.351410, -168.662109, -73.828125, 256.417419, 66.750298, 66.750298
393.648682, 156.884766, 172.529297, 401.506683, 66.849228, 66.849190
333.236511, 119.091797, 105.820313, 506.417419, 66.908691, 66.908691
362.129272, 145.371094, 129.550781, 530.133911, 66.958519, 66.958488
365.030762, 151.699219, 128.232422, 234.375000, 66.991974, 66.991974
374.344360, 158.818359, 137.197266, 172.712051, 67.023972, 67.023972
378.472137, 154.687500, 148.535156, 156.808029, 67.056671, 67.056671
369.966949, 151.171875, 137.285156, 447.544647, 67.142349, 67.142311
396.081573, 161.630859, 172.001953, 401.506683, 67.230911, 67.230904
442.973358, -178.330078, -127.089844, 388.113831, 67.428108, 67.428131
464.621094, -170.683594, -97.294922, 254.743301, 67.455643, 67.455643
371.376526, 148.623047, 142.294922, 247.767853, 67.521027, 67.521027
421.116180, 167.343750, -150.468750, 461.774567, 67.549393, 67.549408
458.715485, -177.714844, -100.458984, 222.935272, 67.620041, 67.620041
390.690613, 160.488281, 163.828125, 233.816971, 67.660133, 67.660133
365.732666, 147.656250, 133.505859, 511.439728, 67.753273, 67.753235
496.010681, -159.873047, -53.789063, 274.274567, 67.818771, 67.818771
480.968811, -160.488281, -79.189453, 417.131683, 67.922173, 67.922173
422.662537, 177.539063, -158.027344, 279.017853, 68.053833, 68.053841
350.854706, 142.382813, 113.027344, 442.522308, 68.353630, 68.353584
382.713135, 155.917969, 154.599609, 479.631683, 68.471870, 68.471817
355.878937, 146.777344, 117.333984, 456.752228, 68.544853, 68.544853
397.745239, 168.222656, 168.310547, 238.839279, 68.577446, 68.577446
350.495544, 126.562500, 128.320313, 392.299103, 68.812798, 68.812798
345.008057, 127.880859, 117.421875, 480.189728, 68.819305, 68.819305
365.932587, 151.875000, 129.638672, 216.238846, 68.986778, 68.986778
371.385834, 156.445313, 134.472656, 547.433044, 68.987534, 68.987572
378.963715, 157.500000, 146.513672, 436.383942, 69.010666, 69.010689
475.078003, -168.398438, -81.474609, 276.785706, 69.536896, 69.536896
452.460388, -166.113281, -122.871094, 227.399551, 69.565796, 69.565796
450.386078, -177.187500, -115.400391, 542.689758, 69.676849, 69.676857
356.855225, 136.933594, 128.847656, 555.245544, 69.789986, 69.789940
409.164764, 169.453125, -173.232422, 542.131714, 69.874802, 69.874802
374.865143, 143.789063, 153.193359, 495.256683, 69.895660, 69.895660
351.513214, 128.496094, 128.056641, 507.254456, 70.023621, 70.023628
405.407898, 168.574219, -178.857422, 566.964294, 70.555634, 70.555595
443.801422, -165.498047, -138.427734, 486.886169, 70.635338, 70.635338
367.270874, 146.513672, 137.285156, 500.000000, 70.764748, 70.764709
357.771667, 129.111328, 138.251953, 161.272324, 70.903793, 70.903793
385.256989, 154.335938, 160.576172, 547.433044, 71.014900, 71.014908
398.056610, 164.355469, 172.705078, 611.886169, 71.041611, 71.041626
450.436279, 176.044922, -108.457031, 179.408478, 71.157448, 71.157448
384.588684, 158.906250, 154.863281, 341.796875, 71.504272, 71.504272
389.168335, 152.841797, 168.925781, 452.008942, 71.603981, 71.603981
381.593903, 152.314453, 156.269531, 578.683044, 71.858574, 71.858612
416.294067, 166.376953, -157.851563, 571.428589, 72.181335, 72.181366
377.877136, 156.972656, 145.195313, 581.194214, 72.360733, 72.360687
374.783112, 139.218750, 157.587891, 277.622772, 72.366600, 72.366600
414.815033, 166.289063, -160.312500, 300.781250, 72.564445, 72.564445
497.405487, -149.062500, -62.226563, 324.497772, 72.921463, 72.921471
378.600311, 150.732422, 152.666016, 461.495544, 73.036728, 73.036728
393.190094, 159.521484, 169.101563, 258.928558, 73.158005, 73.158005
496.789215, -167.607422, -44.736328, 459.542419, 73.295059, 73.295059
394.561035, 171.035156, 159.960938, 126.953125, 74.302299, 74.302299
373.507111, 153.105469, 141.503906, 508.928558, 74.771790, 74.771797
351.767548, 129.023438, 127.968750, 552.176331, 74.812035, 74.812035
399.983185, 167.343750, 173.056641, 226.841522, 74.862473, 74.862473
389.231903, 153.369141, 168.398438, 119.419640, 75.014206, 75.014206
358.625580, 141.064453, 127.792969, 440.848206, 75.088051, 75.088028
355.524597, 144.228516, 119.267578, 496.372772, 75.093246, 75.093201
376.833344, 150.908203, 149.414063, 184.151779, 75.099846, 75.099846
370.657623, 152.314453, 137.373047, 511.160706, 75.105110, 75.105049
363.707764, 148.271484, 129.375000, 507.812500, 75.112549, 75.112549
394.664825, 163.125000, 168.046875, 155.691971, 75.141502, 75.141502
371.166565, 142.998047, 147.568359, 104.631699, 75.215881, 75.215881
370.215302, 153.105469, 135.791016, 483.537933, 75.237610, 75.237572
362.793243, 149.062500, 127.001953, 447.265625, 75.259171, 75.259132
394.465363, 178.681641, 152.138672, 159.877228, 75.274658, 75.274658
